carrier_name,date,distance flown
United Air Lines Inc.,2013-02-21,238368
United Air Lines Inc.,2013-02-22,236143
United Air Lines Inc.,2013-02-23,196541
United Air Lines Inc.,2013-02-24,220812
United Air Lines Inc.,2013-02-25,238150
United Air Lines Inc.,2013-02-26,229830
United Air Lines Inc.,2013-02-27,235406
United Air Lines Inc.,2013-02-28,243177
United Air Lines Inc.,2013-03-01,240170
United Air Lines Inc.,2013-03-02,203468
United Air Lines Inc.,2013-03-03,230459
United Air Lines Inc.,2013-03-04,241840
United Air Lines Inc.,2013-03-05,238067
United Air Lines Inc.,2013-03-06,240406
United Air Lines Inc.,2013-03-07,242040
United Air Lines Inc.,2013-03-08,241107
United Air Lines Inc.,2013-03-09,203468
United Air Lines Inc.,2013-03-10,231659
United Air Lines Inc.,2013-03-11,242040
United Air Lines Inc.,2013-03-12,238067
United Air Lines Inc.,2013-03-13,240935
United Air Lines Inc.,2013-03-14,242040
United Air Lines Inc.,2013-03-15,241107
United Air Lines Inc.,2013-03-16,203468
United Air Lines Inc.,2013-03-17,230259
United Air Lines Inc.,2013-03-18,242040
United Air Lines Inc.,2013-03-19,238596
United Air Lines Inc.,2013-03-20,240406
United Air Lines Inc.,2013-03-21,242040
United Air Lines Inc.,2013-03-22,241107
United Air Lines Inc.,2013-03-23,203468
United Air Lines Inc.,2013-03-24,230259
United Air Lines Inc.,2013-03-25,242040
United Air Lines Inc.,2013-03-26,239467
United Air Lines Inc.,2013-03-27,240406
United Air Lines Inc.,2013-03-28,244373
United Air Lines Inc.,2013-03-29,241992
United Air Lines Inc.,2013-03-30,203468
United Air Lines Inc.,2013-03-31,235478
United Air Lines Inc.,2013-04-01,241840
United Air Lines Inc.,2013-04-02,264562
United Air Lines Inc.,2013-04-03,266901
United Air Lines Inc.,2013-04-04,262888
United Air Lines Inc.,2013-04-05,261027
United Air Lines Inc.,2013-04-06,220261
United Air Lines Inc.,2013-04-07,247992
United Air Lines Inc.,2013-04-08,263204
United Air Lines Inc.,2013-04-09,255904
United Air Lines Inc.,2013-04-10,264557
United Air Lines Inc.,2013-04-11,266191
United Air Lines Inc.,2013-04-12,263548
United Air Lines Inc.,2013-04-13,206534
United Air Lines Inc.,2013-04-14,242633
United Air Lines Inc.,2013-04-15,267591
United Air Lines Inc.,2013-04-16,255077
United Air Lines Inc.,2013-04-17,264557
United Air Lines Inc.,2013-04-18,266191
United Air Lines Inc.,2013-04-19,263548
United Air Lines Inc.,2013-04-20,204307
United Air Lines Inc.,2013-04-21,243456
United Air Lines Inc.,2013-04-22,266191
United Air Lines Inc.,2013-04-23,255077
United Air Lines Inc.,2013-04-24,263472
United Air Lines Inc.,2013-04-25,266191
United Air Lines Inc.,2013-04-26,263548
United Air Lines Inc.,2013-04-27,206534
United Air Lines Inc.,2013-04-28,243656
United Air Lines Inc.,2013-04-29,266191
United Air Lines Inc.,2013-04-30,257106
United Air Lines Inc.,2013-05-01,257248
United Air Lines Inc.,2013-05-02,267653
United Air Lines Inc.,2013-05-03,263318
United Air Lines Inc.,2013-05-04,193427
United Air Lines Inc.,2013-05-05,244614
United Air Lines Inc.,2013-05-06,266369
United Air Lines Inc.,2013-05-07,252307
United Air Lines Inc.,2013-05-08,258459
United Air Lines Inc.,2013-05-09,266369
United Air Lines Inc.,2013-05-10,264749
United Air Lines Inc.,2013-05-11,193427
United Air Lines Inc.,2013-05-12,246968
United Air Lines Inc.,2013-05-13,266369
United Air Lines Inc.,2013-05-14,252307
United Air Lines Inc.,2013-05-15,258459
United Air Lines Inc.,2013-05-16,266369
United Air Lines Inc.,2013-05-17,264749
United Air Lines Inc.,2013-05-18,193427
United Air Lines Inc.,2013-05-19,245516
United Air Lines Inc.,2013-05-20,266369
United Air Lines Inc.,2013-05-21,253707
United Air Lines Inc.,2013-05-22,258459
United Air Lines Inc.,2013-05-23,267241
United Air Lines Inc.,2013-05-24,264749
United Air Lines Inc.,2013-05-25,187745
United Air Lines Inc.,2013-05-26,188575
United Air Lines Inc.,2013-05-27,253930
United Air Lines Inc.,2013-05-28,262977
United Air Lines Inc.,2013-05-29,258459
United Air Lines Inc.,2013-05-30,265327
United Air Lines Inc.,2013-05-31,264749
United Air Lines Inc.,2013-06-01,193427
United Air Lines Inc.,2013-06-02,241962
United Air Lines Inc.,2013-06-03,266369
United Air Lines Inc.,2013-06-04,252307
United Air Lines Inc.,2013-06-05,254852
United Air Lines Inc.,2013-06-06,277172
United Air Lines Inc.,2013-06-07,280359
United Air Lines Inc.,2013-06-08,215807
United Air Lines Inc.,2013-06-09,248641
United Air Lines Inc.,2013-06-10,281292
United Air Lines Inc.,2013-06-11,283217
United Air Lines Inc.,2013-06-12,281078
United Air Lines Inc.,2013-06-13,281031
United Air Lines Inc.,2013-06-14,281092
United Air Lines Inc.,2013-06-15,215088
United Air Lines Inc.,2013-06-16,245363
United Air Lines Inc.,2013-06-17,282025
United Air Lines Inc.,2013-06-18,281092
United Air Lines Inc.,2013-06-19,279999
United Air Lines Inc.,2013-06-20,280359
United Air Lines Inc.,2013-06-21,280359
United Air Lines Inc.,2013-06-22,217219
United Air Lines Inc.,2013-06-23,247908
United Air Lines Inc.,2013-06-24,280559
United Air Lines Inc.,2013-06-25,280359
United Air Lines Inc.,2013-06-26,280359
United Air Lines Inc.,2013-06-27,279640
United Air Lines Inc.,2013-06-28,280359
United Air Lines Inc.,2013-06-29,215803
United Air Lines Inc.,2013-06-30,248525
United Air Lines Inc.,2013-07-01,255952
United Air Lines Inc.,2013-07-02,236424
United Air Lines Inc.,2013-07-03,268779
United Air Lines Inc.,2013-07-04,205093
United Air Lines Inc.,2013-07-05,212552
United Air Lines Inc.,2013-07-06,220617
United Air Lines Inc.,2013-07-07,244255
United Air Lines Inc.,2013-07-08,275686
United Air Lines Inc.,2013-07-09,274753
United Air Lines Inc.,2013-07-10,277713
United Air Lines Inc.,2013-07-11,277713
United Air Lines Inc.,2013-07-12,275486
United Air Lines Inc.,2013-07-13,220617
United Air Lines Inc.,2013-07-14,244255
United Air Lines Inc.,2013-07-15,275686
United Air Lines Inc.,2013-07-16,274753
United Air Lines Inc.,2013-07-17,277713
United Air Lines Inc.,2013-07-18,278483
United Air Lines Inc.,2013-07-19,275486
United Air Lines Inc.,2013-07-20,220617
United Air Lines Inc.,2013-07-21,242839
United Air Lines Inc.,2013-07-22,275686
United Air Lines Inc.,2013-07-23,274753
United Air Lines Inc.,2013-07-24,277713
United Air Lines Inc.,2013-07-25,279318
United Air Lines Inc.,2013-07-26,275486
United Air Lines Inc.,2013-07-27,220617
United Air Lines Inc.,2013-07-28,244255
United Air Lines Inc.,2013-07-29,273121
United Air Lines Inc.,2013-07-30,274753
United Air Lines Inc.,2013-07-31,277713
United Air Lines Inc.,2013-08-01,275594
United Air Lines Inc.,2013-08-02,275486
United Air Lines Inc.,2013-08-03,220617
United Air Lines Inc.,2013-08-04,243944
United Air Lines Inc.,2013-08-05,275686
United Air Lines Inc.,2013-08-06,274753
United Air Lines Inc.,2013-08-07,277713
United Air Lines Inc.,2013-08-08,275259
United Air Lines Inc.,2013-08-09,275486
United Air Lines Inc.,2013-08-10,220617
United Air Lines Inc.,2013-08-11,246657
United Air Lines Inc.,2013-08-12,277898
United Air Lines Inc.,2013-08-13,285757
United Air Lines Inc.,2013-08-14,287141
United Air Lines Inc.,2013-08-15,287226
United Air Lines Inc.,2013-08-16,285647
United Air Lines Inc.,2013-08-17,214521
United Air Lines Inc.,2013-08-18,247465
United Air Lines Inc.,2013-08-19,284062
United Air Lines Inc.,2013-08-20,284838
United Air Lines Inc.,2013-08-21,287874
United Air Lines Inc.,2013-08-22,284114
United Air Lines Inc.,2013-08-23,285647
United Air Lines Inc.,2013-08-24,214189
United Air Lines Inc.,2013-08-25,250763
United Air Lines Inc.,2013-08-26,281012
United Air Lines Inc.,2013-08-27,258945
United Air Lines Inc.,2013-08-28,260615
United Air Lines Inc.,2013-08-29,264654
United Air Lines Inc.,2013-08-30,259862
United Air Lines Inc.,2013-08-31,198218
United Air Lines Inc.,2013-09-01,196691
United Air Lines Inc.,2013-09-02,256074
United Air Lines Inc.,2013-09-03,263069
United Air Lines Inc.,2013-09-04,260615
United Air Lines Inc.,2013-09-05,267056
United Air Lines Inc.,2013-09-06,263827
United Air Lines Inc.,2013-09-07,190777
United Air Lines Inc.,2013-09-08,234780
United Air Lines Inc.,2013-09-09,264654
United Air Lines Inc.,2013-09-10,246503
United Air Lines Inc.,2013-09-11,250670
United Air Lines Inc.,2013-09-12,260720
United Air Lines Inc.,2013-09-13,263996
United Air Lines Inc.,2013-09-14,189581
United Air Lines Inc.,2013-09-15,231270
United Air Lines Inc.,2013-09-16,264654
United Air Lines Inc.,2013-09-17,246503
United Air Lines Inc.,2013-09-18,251866
United Air Lines Inc.,2013-09-19,261356
United Air Lines Inc.,2013-09-20,263996
United Air Lines Inc.,2013-09-21,193693
United Air Lines Inc.,2013-09-22,233168
United Air Lines Inc.,2013-09-23,264654
United Air Lines Inc.,2013-09-24,246503
United Air Lines Inc.,2013-09-25,262419
United Air Lines Inc.,2013-09-26,270124
United Air Lines Inc.,2013-09-27,268655
United Air Lines Inc.,2013-09-28,184030
United Air Lines Inc.,2013-09-29,240929
United Air Lines Inc.,2013-09-30,267897
United Air Lines Inc.,2013-10-01,256555
United Air Lines Inc.,2013-10-02,258040
United Air Lines Inc.,2013-10-03,271524
United Air Lines Inc.,2013-10-04,267601
United Air Lines Inc.,2013-10-05,184434
United Air Lines Inc.,2013-10-06,247121
United Air Lines Inc.,2013-10-07,267897
United Air Lines Inc.,2013-10-08,253247
United Air Lines Inc.,2013-10-09,257321
United Air Lines Inc.,2013-10-10,270124
United Air Lines Inc.,2013-10-11,265168
United Air Lines Inc.,2013-10-12,184030
United Air Lines Inc.,2013-10-13,245809
United Air Lines Inc.,2013-10-14,269297
United Air Lines Inc.,2013-10-15,253247
United Air Lines Inc.,2013-10-16,257321
United Air Lines Inc.,2013-10-17,270124
United Air Lines Inc.,2013-10-18,264801
United Air Lines Inc.,2013-10-19,184434
United Air Lines Inc.,2013-10-20,246492
United Air Lines Inc.,2013-10-21,267897
United Air Lines Inc.,2013-10-22,253247
United Air Lines Inc.,2013-10-23,257321
United Air Lines Inc.,2013-10-24,270124
United Air Lines Inc.,2013-10-25,260820
United Air Lines Inc.,2013-10-26,180065
United Air Lines Inc.,2013-10-27,245809
United Air Lines Inc.,2013-10-28,267897
United Air Lines Inc.,2013-10-29,258266
United Air Lines Inc.,2013-10-30,264794
United Air Lines Inc.,2013-10-31,233830
United Air Lines Inc.,2013-11-01,267138
United Air Lines Inc.,2013-11-02,181465
United Air Lines Inc.,2013-11-03,247225
United Air Lines Inc.,2013-11-04,271855
United Air Lines Inc.,2013-11-05,271633
United Air Lines Inc.,2013-11-06,274517
United Air Lines Inc.,2013-11-07,276989
United Air Lines Inc.,2013-11-08,267907
United Air Lines Inc.,2013-11-09,197754
United Air Lines Inc.,2013-11-10,245927
United Air Lines Inc.,2013-11-11,273222
United Air Lines Inc.,2013-11-12,272335
United Air Lines Inc.,2013-11-13,273580
United Air Lines Inc.,2013-11-14,275589
United Air Lines Inc.,2013-11-15,267515
United Air Lines Inc.,2013-11-16,195922
United Air Lines Inc.,2013-11-17,240842
United Air Lines Inc.,2013-11-18,274726
United Air Lines Inc.,2013-11-19,269770
United Air Lines Inc.,2013-11-20,273580
United Air Lines Inc.,2013-11-21,275589
United Air Lines Inc.,2013-11-22,267079
United Air Lines Inc.,2013-11-23,200421
United Air Lines Inc.,2013-11-24,247202
United Air Lines Inc.,2013-11-25,247653
United Air Lines Inc.,2013-11-26,259265
United Air Lines Inc.,2013-11-27,280640
United Air Lines Inc.,2013-11-28,162485
United Air Lines Inc.,2013-11-29,156124
United Air Lines Inc.,2013-11-30,231924
United Air Lines Inc.,2013-12-01,263314
United Air Lines Inc.,2013-12-02,270636
United Air Lines Inc.,2013-12-03,269345
United Air Lines Inc.,2013-12-04,262478
United Air Lines Inc.,2013-12-05,260833
United Air Lines Inc.,2013-12-06,259234
United Air Lines Inc.,2013-12-07,184102
United Air Lines Inc.,2013-12-08,232420
United Air Lines Inc.,2013-12-09,259320
United Air Lines Inc.,2013-12-10,255039
United Air Lines Inc.,2013-12-11,259407
United Air Lines Inc.,2013-12-12,258055
United Air Lines Inc.,2013-12-13,259234
United Air Lines Inc.,2013-12-14,184102
United Air Lines Inc.,2013-12-15,233663
United Air Lines Inc.,2013-12-16,260386
United Air Lines Inc.,2013-12-17,256357
United Air Lines Inc.,2013-12-18,257102
United Air Lines Inc.,2013-12-19,266774
United Air Lines Inc.,2013-12-20,260141
United Air Lines Inc.,2013-12-21,210862
United Air Lines Inc.,2013-12-22,240883
United Air Lines Inc.,2013-12-23,282056
United Air Lines Inc.,2013-12-24,205140
United Air Lines Inc.,2013-12-25,180889
United Air Lines Inc.,2013-12-26,262534
United Air Lines Inc.,2013-12-27,255655
United Air Lines Inc.,2013-12-28,215090
United Air Lines Inc.,2013-12-29,238830
United Air Lines Inc.,2013-12-30,280215
United Air Lines Inc.,2013-12-31,225661
Virgin America,2013-01-01,30028
Virgin America,2013-01-02,30028
Virgin America,2013-01-03,30028
Virgin America,2013-01-04,30028
Virgin America,2013-01-05,29820
Virgin America,2013-01-06,30028
Virgin America,2013-01-07,30028
Virgin America,2013-01-08,27442
Virgin America,2013-01-09,24967
Virgin America,2013-01-10,24967
Virgin America,2013-01-11,24967
Virgin America,2013-01-12,19698
Virgin America,2013-01-13,22492
Virgin America,2013-01-14,24967
Virgin America,2013-01-15,24967
Virgin America,2013-01-16,24967
Virgin America,2013-01-17,24967
Virgin America,2013-01-18,24967
Virgin America,2013-01-19,19698
Virgin America,2013-01-20,22492
Virgin America,2013-01-21,24967
Virgin America,2013-01-22,24967
Virgin America,2013-01-23,24967
Virgin America,2013-01-24,24967
Virgin America,2013-01-25,24967
Virgin America,2013-01-26,19698
Virgin America,2013-01-27,22492
Virgin America,2013-01-28,24967
Virgin America,2013-01-29,24967
Virgin America,2013-01-30,24967
Virgin America,2013-01-31,24967
Virgin America,2013-02-01,24967
Virgin America,2013-02-02,19698
Virgin America,2013-02-03,22492
Virgin America,2013-02-04,24967
Virgin America,2013-02-05,24967
Virgin America,2013-02-06,24967
Virgin America,2013-02-07,24967
Virgin America,2013-02-08,24967
Virgin America,2013-02-09,19698
Virgin America,2013-02-10,22492
Virgin America,2013-02-11,24967
Virgin America,2013-02-12,24967
Virgin America,2013-02-13,24967
Virgin America,2013-02-14,24967
Virgin America,2013-02-15,24967
Virgin America,2013-02-16,22173
Virgin America,2013-02-17,22492
Virgin America,2013-02-18,24967
Virgin America,2013-02-19,24967
Virgin America,2013-02-20,24967
Virgin America,2013-02-21,24967
Virgin America,2013-02-22,24967
Virgin America,2013-02-23,22173
Virgin America,2013-02-24,24967
Virgin America,2013-02-25,24967
Virgin America,2013-02-26,24967
Virgin America,2013-02-27,24967
Virgin America,2013-02-28,24967
Virgin America,2013-03-01,24967
Virgin America,2013-03-02,22173
Virgin America,2013-03-03,22492
Virgin America,2013-03-04,24967
Virgin America,2013-03-05,24967
Virgin America,2013-03-06,24967
Virgin America,2013-03-07,24967
Virgin America,2013-03-08,24967
Virgin America,2013-03-09,22173
Virgin America,2013-03-10,22492
Virgin America,2013-03-11,24967
Virgin America,2013-03-12,24967
Virgin America,2013-03-13,24967
Virgin America,2013-03-14,24967
Virgin America,2013-03-15,24967
Virgin America,2013-03-16,22173
Virgin America,2013-03-17,24967
Virgin America,2013-03-18,24967
Virgin America,2013-03-19,24967
Virgin America,2013-03-20,24967
Virgin America,2013-03-21,24967
Virgin America,2013-03-22,24967
Virgin America,2013-03-23,22173
Virgin America,2013-03-24,24967
Virgin America,2013-03-25,24967
Virgin America,2013-03-26,24967
Virgin America,2013-03-27,24967
Virgin America,2013-03-28,24967
Virgin America,2013-03-29,24967
Virgin America,2013-03-30,22173
Virgin America,2013-03-31,24967
Virgin America,2013-04-01,24967
Virgin America,2013-04-02,29986
Virgin America,2013-04-03,40024
Virgin America,2013-04-04,40024
Virgin America,2013-04-05,40024
Virgin America,2013-04-06,37230
Virgin America,2013-04-07,40024
Virgin America,2013-04-08,40024
Virgin America,2013-04-09,40024
Virgin America,2013-04-10,40024
Virgin America,2013-04-11,40024
Virgin America,2013-04-12,40024
Virgin America,2013-04-13,37230
Virgin America,2013-04-14,40024
Virgin America,2013-04-15,40024
Virgin America,2013-04-16,40024
Virgin America,2013-04-17,40024
Virgin America,2013-04-18,40024
Virgin America,2013-04-19,40024
Virgin America,2013-04-20,37230
Virgin America,2013-04-21,40024
Virgin America,2013-04-22,40024
Virgin America,2013-04-23,40024
Virgin America,2013-04-24,40024
Virgin America,2013-04-25,40024
Virgin America,2013-04-26,40024
Virgin America,2013-04-27,37230
Virgin America,2013-04-28,40024
Virgin America,2013-04-29,40024
Virgin America,2013-04-30,40024
Virgin America,2013-05-01,40024
Virgin America,2013-05-02,40024
Virgin America,2013-05-03,40024
Virgin America,2013-05-04,40024
Virgin America,2013-05-05,40024
Virgin America,2013-05-06,40024
Virgin America,2013-05-07,40024
Virgin America,2013-05-08,40024
Virgin America,2013-05-09,40024
Virgin America,2013-05-10,40024
Virgin America,2013-05-11,40024
Virgin America,2013-05-12,40024
Virgin America,2013-05-13,40024
Virgin America,2013-05-14,40024
Virgin America,2013-05-15,40024
Virgin America,2013-05-16,40024
Virgin America,2013-05-17,40024
Virgin America,2013-05-18,40024
Virgin America,2013-05-19,40024
Virgin America,2013-05-20,40024
Virgin America,2013-05-21,40024
Virgin America,2013-05-22,40024
Virgin America,2013-05-23,40024
Virgin America,2013-05-24,40024
Virgin America,2013-05-25,40024
Virgin America,2013-05-26,40024
Virgin America,2013-05-27,40024
Virgin America,2013-05-28,40024
Virgin America,2013-05-29,40024
Virgin America,2013-05-30,40024
Virgin America,2013-05-31,40024
Virgin America,2013-06-01,40024
Virgin America,2013-06-02,40024
Virgin America,2013-06-03,40024
Virgin America,2013-06-04,40024
Virgin America,2013-06-05,40024
Virgin America,2013-06-06,40024
Virgin America,2013-06-07,40024
Virgin America,2013-06-08,40024
Virgin America,2013-06-09,40024
Virgin America,2013-06-10,40024
Virgin America,2013-06-11,40024
Virgin America,2013-06-12,40024
Virgin America,2013-06-13,40024
Virgin America,2013-06-14,40024
Virgin America,2013-06-15,40024
Virgin America,2013-06-16,40024
Virgin America,2013-06-17,40024
Virgin America,2013-06-18,40024
Virgin America,2013-06-19,40024
Virgin America,2013-06-20,40024
Virgin America,2013-06-21,40024
Virgin America,2013-06-22,40024
Virgin America,2013-06-23,40024
Virgin America,2013-06-24,40024
Virgin America,2013-06-25,40024
Virgin America,2013-06-26,40024
Virgin America,2013-06-27,40024
Virgin America,2013-06-28,40024
Virgin America,2013-06-29,40024
Virgin America,2013-06-30,40024
Virgin America,2013-07-01,40024
Virgin America,2013-07-02,40024
Virgin America,2013-07-03,40024
Virgin America,2013-07-04,37459
Virgin America,2013-07-05,32530
Virgin America,2013-07-06,29944
Virgin America,2013-07-07,40024
Virgin America,2013-07-08,40024
Virgin America,2013-07-09,40024
Virgin America,2013-07-10,40024
Virgin America,2013-07-11,42499
Virgin America,2013-07-12,40024
Virgin America,2013-07-13,40024
Virgin America,2013-07-14,40024
Virgin America,2013-07-15,40024
Virgin America,2013-07-16,40024
Virgin America,2013-07-17,40024
Virgin America,2013-07-18,40024
Virgin America,2013-07-19,40024
Virgin America,2013-07-20,40024
Virgin America,2013-07-21,40024
Virgin America,2013-07-22,40024
Virgin America,2013-07-23,40024
Virgin America,2013-07-24,40024
Virgin America,2013-07-25,40024
Virgin America,2013-07-26,40024
Virgin America,2013-07-27,40024
Virgin America,2013-07-28,40024
Virgin America,2013-07-29,40024
Virgin America,2013-07-30,40024
Virgin America,2013-07-31,40024
Virgin America,2013-08-01,40024
Virgin America,2013-08-02,40024
Virgin America,2013-08-03,40024
Virgin America,2013-08-04,40024
Virgin America,2013-08-05,40024
Virgin America,2013-08-06,40024
Virgin America,2013-08-07,40024
Virgin America,2013-08-08,40024
Virgin America,2013-08-09,40024
Virgin America,2013-08-10,40024
Virgin America,2013-08-11,40024
Virgin America,2013-08-12,40024
Virgin America,2013-08-13,40024
Virgin America,2013-08-14,40024
Virgin America,2013-08-15,40024
Virgin America,2013-08-16,40024
Virgin America,2013-08-17,40024
Virgin America,2013-08-18,40024
Virgin America,2013-08-19,40024
Virgin America,2013-08-20,40024
Virgin America,2013-08-21,40024
Virgin America,2013-08-22,40024
Virgin America,2013-08-23,40024
